eiaid,entity,state,customers,eia_cost_per_kwh,offpeak_tou_cost_per_kwh,cost_per_kwh
4280,Conway Corporation,AR,28375.0,0.06826844,,0.06826844
4262,Cooke County Elec Coop Assn,TX,14449.0,0.10994881,,0.10994881
4296,"Cookson Hills Elec Coop, Inc",OK,16685.0,0.12298245,,0.12298245
4346,Cooperative L&P Assn Lake County,MN,5607.0,0.13464647,,0.13464647
4317,"Coos-Curry Electric Coop, Inc",OR,15570.0,0.12405303,,0.12405303
4327,Coosa Valley Electric Coop Inc,AL,14702.0,0.13273404,,0.13273404
4319,Copan Public Works Authority,OK,369.0,0.068035714,,0.068035714
4329,"Copper Valley Elec Assn, Inc",AK,3009.0,0.25477046999999997,,0.25477046999999997
4341,Corbin City Utilities Comm,KY,3156.0,0.094491092,,0.094491092
40215,"Cordova Electric Coop, Inc",AK,960.0,0.36338118999999997,,0.36338118999999997
4362,Corn Belt Energy Corporation,IL,34072.0,0.13360882,,0.13360882
4373,Cornhusker Public Power Dist,NE,7217.0,0.1047889,,0.1047889
4401,"Cotton Electric Coop, Inc",OK,18691.0,0.11287494000000002,,0.11287494000000002
4430,"Covington Electric Coop, Inc",AL,22277.0,0.14536325,,0.14536325
4432,Coweta-Fayette El Member Corp,GA,76940.0,0.11133181999999998,,0.11133181999999998
4459,Cozad Board of Public Works,NE,1711.0,0.10228351999999999,,0.10228351999999999
4471,Craig-Botetourt Electric Coop,VA,5908.0,0.15170064,0.0818499999999999,0.0818499999999999
4471,Craig-Botetourt Electric Coop,WV,426.0,0.17158864,0.0818499999999999,0.0818499999999999
4509,Craighead Electric Coop Corp,AR,24174.0,0.10212118999999999,,0.10212118999999999
4524,"Crawford Electric Coop, Inc",MO,18812.0,0.11322308,,0.11322308
4508,"Crawfordsville Elec, Lgt & Pwr",IN,8334.0,0.10861646,,0.10861646
4538,Crisp County Power Comm,GA,9161.0,0.11627818,,0.11627818
4577,Crow Wing Cooperative Power & Light Comp,MN,42378.0,0.12163832,,0.12163832
4675,Cuivre River Electric Coop Inc,MO,66744.0,0.093267474,,0.093267474
4618,"Cullman Electric Coop, Inc",AL,37084.0,0.1168347,,0.1168347
4617,Cullman Power Board,AL,6839.0,0.11132291,,0.11132291
4624,Cumberland Elec Member Corp,TN,89870.0,0.11377501,,0.11377501
4622,"Cumberland Valley Electric, Inc.",KY,22139.0,0.10178193000000002,0.05138,0.05138
4622,"Cumberland Valley Electric, Inc.",TN,72.0,0.11383285000000003,0.05138,0.05138
4632,Cuming County Public Pwr Dist,NE,2775.0,0.10098206,,0.10098206
4671,Custer Public Power District,NE,4647.0,0.12329886999999999,,0.12329886999999999
4704,"DS&O Electric Cooperative, Inc.",KS,7195.0,0.15389761,,0.15389761
5109,DTE Electric Company,MI,2019921.0,0.17317602999999998,,0.17317602999999998
4715,Dahlberg Light & Power Co,WI,10649.0,0.13638941000000002,0.0896,0.0896
25177,Dakota Electric Association,MN,101687.0,0.13583417,,0.13583417
4720,Dakota Energy Coop Inc,SD,3274.0,0.1466057,,0.1466057
4717,Dakota Valley Elec Coop Inc,ND,5531.0,0.10697839,,0.10697839
4744,Dalton Utilities,GA,12331.0,0.09419764000000001,,0.09419764000000001
4796,"Darke Rural Electric Coop, Inc",OH,4948.0,0.12464866000000002,,0.12464866000000002
4799,Darlington Light & Power Co,IN,573.0,0.1,,0.1
4848,Daviess Martin County R E M C,IN,7721.0,0.12400449,,0.12400449
4911,Dawson Power District,NE,15820.0,0.11105176,,0.11105176
4922,Dayton Power & Light Co,OH,254416.0,0.096539149,,0.096539149
4939,"Deaf Smith Electric Coop, Inc",TX,5249.0,0.086915324,,0.086915324
4960,Decatur County Rural E M C,IN,7892.0,0.13865169,,0.13865169
4958,Decatur Utilities,AL,22707.0,0.09662364400000001,,0.09662364400000001
4975,Deep East Texas Elec Coop Inc,TX,39551.0,0.099771658,,0.099771658
5015,Delano Municipal Utilities,MN,2422.0,0.11235652000000002,,0.11235652000000002
5021,Delaware County Elec Coop Inc,NY,5307.0,0.13885814,,0.13885814
5070,Delaware Electric Cooperative,DE,93712.0,0.1215494,0.084438,0.084438
5027,Delmarva Power,DE,259740.0,0.12290023,0.010558,0.010558
5027,Delmarva Power,MD,159073.0,0.14670624,0.010558,0.010558
22815,Delta Electric Power Assn,MS,21067.0,0.12314102999999998,,0.12314102999999998
5086,Delta Montrose Electric Assn,CO,30620.0,0.14937244,0.0623999999999999,0.0623999999999999
5078,"Denton County Elec Coop, Inc",TX,243529.0,0.09799775999999999,0.0607049999999999,0.0607049999999999
19219,Diverse Power Incorporated,AL,574.0,0.15926713,,0.15926713
19219,Diverse Power Incorporated,GA,29775.0,0.14441869000000002,,0.14441869000000002
5204,Dixie Electric Coop,AL,20780.0,0.12195700000000001,,0.12195700000000001
5202,Dixie Electric Membership Corp,LA,105779.0,0.096044415,0.0441999999999999,0.0441999999999999
5175,Dixie Electric Power Assn,MS,36189.0,0.11895871000000001,,0.11895871000000001
40165,"Dixie Escalante R E A, Inc",AZ,2387.0,0.083183204,,0.083183204
40165,"Dixie Escalante R E A, Inc",UT,19919.0,0.076623735,,0.076623735
17539,"Dominion Energy South Carolina, Inc",SC,653376.0,0.13453934,0.09049,0.09049
5334,"Doniphan Elec Coop Assn, Inc",KS,1402.0,0.17151793999999998,,0.17151793999999998
5327,Douglas Electric Coop - (OR),OR,9458.0,0.10698648999999999,,0.10698648999999999
5328,"Douglas Electric Coop, Inc",SD,715.0,0.12327837000000003,,0.12327837000000003
5392,Dublin Municipal Electric Util,IN,441.0,0.14106180999999998,,0.14106180999999998
5394,Dubois Rural Electric Coop Inc,IN,12969.0,0.12253230999999999,,0.12253230999999999
5399,Duck River Elec Member Corp,TN,65872.0,0.11022458,,0.11022458
5416,"Duke Energy Carolinas, LLC",NC,1788300.0,0.10364715000000001,0.05229,0.05229
5416,"Duke Energy Carolinas, LLC",SC,517863.0,0.11481659999999999,0.05229,0.05229
6455,"Duke Energy Florida, LLC",FL,1655304.0,0.13494414000000002,,0.13494414000000002
15470,"Duke Energy Indiana, LLC",IN,745027.0,0.11677305,,0.11677305
19446,Duke Energy Kentucky,KY,130434.0,0.09183868099999999,,0.09183868099999999
3542,Duke Energy Ohio Inc,OH,259915.0,0.11044579,0.0202808,0.0202808
3046,Duke Energy Progress - (NC),NC,1236396.0,0.11532567000000002,,0.11532567000000002
3046,Duke Energy Progress - (NC),SC,138974.0,0.12043898,,0.12043898
5438,"Duncan Valley Elec Coop, Inc",AZ,1764.0,0.13385631,,0.13385631
5438,"Duncan Valley Elec Coop, Inc",NM,244.0,0.13283972,,0.13283972
5417,Dunn County Electric Coop,WI,9090.0,0.14036457,,0.14036457
5487,Duquesne Light Co,PA,403134.0,0.16029358,,0.16029358
6709,Easley Combined Utility System,SC,13578.0,0.1279206,,0.1279206
5574,East Central Energy,MN,50879.0,0.15006434999999999,,0.15006434999999999
5574,East Central Energy,WI,5013.0,0.14122062,,0.14122062
5598,East Central Oklahoma Elec Coop Inc,OK,30994.0,0.11391083,0.045,0.045
5584,East End Mutual Elec Co Ltd,ID,717.0,0.080478345,,0.080478345
5578,East Mississippi Elec Pwr Assn,MS,9805.0,0.1281251,,0.1281251
5588,East-Central Iowa Rural Elec Coop,IA,7938.0,0.11308058000000001,0.071,0.071
5585,Eastern Illinois Elec Coop,IL,11192.0,0.14339436,,0.14339436
5605,Eastern Iowa Light & Power Coop,IA,21612.0,0.1244605,,0.1244605
5609,Eastern Maine Electric Coop,ME,10524.0,0.17281202,,0.17281202
5625,Easton Utilities Comm,MD,8472.0,0.09950280299999999,,0.09950280299999999
5632,Eau Claire Electric Coop,WI,10581.0,0.14313201,0.06499,0.06499
5656,Edgecombe-Martin County E M C,NC,10360.0,0.14273786,,0.14273786
5655,Edinburgh Municipal Utilities,IN,2388.0,0.11092532,,0.11092532
5644,"Edisto Electric Coop, Inc",SC,15091.0,0.15274508,,0.15274508
5535,Egyptian Electric Coop Assn,IL,13644.0,0.14120016,,0.14120016
5701,El Paso Electric Co,NM,89951.0,0.10662031,0.0898129999999999,0.0898129999999999
5701,El Paso Electric Co,TX,297495.0,0.12055287,0.0898129999999999,0.0898129999999999
5742,Eldridge City Utilities,IA,2472.0,0.078786517,,0.078786517
15048,Electrical Dist No2 Pinal County,AZ,4384.0,0.12183607,,0.12183607
30518,Electrical Dist No3 Pinal County,AZ,25097.0,0.12978873999999999,0.05843,0.05843
15049,Electrical Dist No4 Pinal County,AZ,1782.0,0.12458014,,0.12458014
5780,Elkhorn Rural Public Pwr Dist,NE,6068.0,0.09708788200000001,,0.09708788200000001
5832,Elmhurst Mutual Power & Light Co,WA,14885.0,0.073345889,,0.073345889
40437,Emerald People's Utility Dist,OR,19243.0,0.10363796,,0.10363796
5860,Empire District Electric Co,AR,4121.0,0.12511906,0.1134766666666666,0.1134766666666666
5860,Empire District Electric Co,KS,8183.0,0.11610563000000002,0.1134766666666666,0.1134766666666666
5860,Empire District Electric Co,MO,133019.0,0.13423267,0.1134766666666666,0.1134766666666666
5860,Empire District Electric Co,OK,3801.0,0.10431577,0.1134766666666666,0.10431577
5862,"Empire Electric Assn, Inc",CO,11735.0,0.15509214,0.0493499999999999,0.0493499999999999
5862,"Empire Electric Assn, Inc",UT,908.0,0.15556629,0.0493499999999999,0.0493499999999999
21632,EnergyUnited Elec Member Corp,NC,114359.0,0.11437798,,0.11437798
5531,Enerstar Power Corp,IL,4960.0,0.15997956,,0.15997956
814,Entergy Arkansas LLC,AR,598506.0,0.11050844,0.0378,0.0378
814,Entergy Arkansas LLC,TN,1.0,0.10625,0.0378,0.0378
11241,Entergy Louisiana LLC,LA,946440.0,0.091531526,,0.091531526
12685,Entergy Mississippi LLC,MS,379705.0,0.09731281800000001,,0.09731281800000001
13478,"Entergy New Orleans, LLC",LA,186060.0,0.10267507000000001,,0.10267507000000001
55937,Entergy Texas Inc.,TX,410753.0,0.09891577900000001,0.0654487,0.0654487
5964,"Escambia River Elec Coop, Inc",FL,10286.0,0.13642822000000002,0.08,0.08
22500,"Evergy Kansas Central, Inc",KS,335259.0,0.12588139,0.100231,0.100231
10005,"Evergy Kansas South, Inc",KS,293297.0,0.12509972,,0.12509972
10000,Evergy Metro,KS,234541.0,0.1295807,0.0821836666666666,0.0821836666666666
10000,Evergy Metro,MO,262729.0,0.13420928,0.0821836666666666,0.0821836666666666
12698,Evergy Missouri West,MO,291923.0,0.11293077,0.0577933333333333,0.0577933333333333
5905,Excelsior Electric Member Corp,GA,21905.0,0.1030598,,0.1030598
6272,"FEM Electric Assn, Inc",SD,1827.0,0.12010992,,0.12010992
5929,"Fairfield Electric Coop, Inc",SC,28685.0,0.13032849999999999,,0.13032849999999999
6151,Fairmont Public Utilities Comm,MN,4778.0,0.11797774,,0.11797774
6154,Fairview City Corporation,UT,804.0,0.10169492,,0.10169492
6169,Fall River Rural Elec Coop Inc,ID,13062.0,0.10414448999999999,,0.10414448999999999
6169,Fall River Rural Elec Coop Inc,MT,1450.0,0.10415732999999999,,0.10415732999999999
6169,Fall River Rural Elec Coop Inc,WY,304.0,0.10421507,,0.10421507
6173,Fannin County Electric Coop,TX,10140.0,0.13566222,,0.13566222
6155,"Farmers Electric Company, Ltd - (ID)",ID,107.0,0.06531284300000001,,0.06531284300000001
6168,Farmers Electric Coop - (IA),IA,603.0,0.12879153000000002,,0.12879153000000002
6206,Farmers Electric Coop Corp - (AR),AR,4030.0,0.11762024,,0.11762024
6112,"Farmers Electric Coop, Inc - (IA)",IA,4801.0,0.14293132,,0.14293132
6181,"Farmers Electric Coop, Inc - (MO)",MO,12172.0,0.12274895,,0.12274895
6198,"Farmers Electric Coop, Inc - (NM)",NM,9919.0,0.11226649999999998,,0.11226649999999998
6182,"Farmers Electric Coop, Inc - (TX)",TX,62247.0,0.11571017,,0.11571017
6194,Farmers Rural Electric Coop Corp - (KY),KY,24141.0,0.10368234,,0.10368234
6183,"Fayette Electric Coop, Inc",TX,13247.0,0.14464301000000002,,0.14464301000000002
6235,Fayetteville Public Works Commission,NC,74011.0,0.11100960999999998,,0.11100960999999998
6258,Federated Rural Electric Assn,IA,57.0,0.10019455000000002,,0.10019455000000002
6258,Federated Rural Electric Assn,MN,5691.0,0.09979168299999999,,0.09979168299999999
21513,"Fergus Electric Coop, Inc",MT,6149.0,0.15539187,,0.15539187
6316,Fillmore City Corporation,UT,953.0,0.09154929599999999,,0.09154929599999999
6335,"Firelands Electric Coop, Inc",OH,8590.0,0.13234231,,0.13234231
6342,First Electric Coop Corp,AR,89394.0,0.10030785,,0.10030785
6369,Fishers Island Utility Co Inc,NY,646.0,0.30273003,,0.30273003
6374,Fitchburg Gas & Elec Light Co,MA,18431.0,0.24734027,,0.24734027
6380,Fitzgerald Wtr Lgt & Bond Comm,GA,5177.0,0.12924618000000002,,0.12924618000000002
6395,Flathead Electric Coop Inc,MT,57163.0,0.095705056,,0.095705056
6442,Fleming-Mason Energy Coop Inc,KY,23363.0,0.10257201,0.05261,0.05261
6411,Flint Electric Membership Corp,GA,77451.0,0.1256368,,0.1256368
6431,"Flint Hills Rural E C A, Inc",KS,5857.0,0.15397767,,0.15397767
6424,Florence Utility Comm,WI,1323.0,0.13710257,0.06,0.06
6443,"Florida Keys El Coop Assn, Inc",FL,27407.0,0.11218715,,0.11218715
6452,Florida Power & Light Co,FL,4548301.0,0.10444184,,0.10444184
6457,Florida Public Utilities Co,FL,25038.0,0.1517133,,0.1517133
21514,"Flowell Electric Assn, Inc",UT,210.0,0.09362139900000001,,0.09362139900000001
6491,Foley Board of Utilities,AL,44679.0,0.11711824000000001,,0.11711824000000001
40236,"Forked Deer Electric Coop, Inc",TN,8354.0,0.11830354,,0.11830354
6611,Fort Belknap Electric Coop Inc,TX,4396.0,0.10844161,,0.10844161
6608,Fort Loudoun Electric Coop,TN,28872.0,0.10828691,,0.10828691
6612,Fort Payne Improvement Authority,AL,6721.0,0.10635142,,0.10635142
6616,Fort Pierce Utilities Authority,FL,23622.0,0.11423178,,0.11423178
6617,Fort Valley Utility Comm,GA,3986.0,0.09885576299999999,,0.09885576299999999
6640,Four County Elec Member Corp,NC,29261.0,0.12992234,,0.12992234
8780,"Fox Islands Electric Coop, Inc",ME,1718.0,0.31174859,,0.31174859
6717,Franklin Electric Coop - (AL),AL,5856.0,0.12342805999999999,,0.12342805999999999
6722,Franklin Rural Electric Coop - (IA),IA,1443.0,0.12961626,,0.12961626
10019,FreeState Electric Coop,KS,16993.0,0.14447495,,0.14447495
6782,Freeborn-Mower Electric Cooperative,IA,6.0,0.14533333,,0.14533333
6782,Freeborn-Mower Electric Cooperative,MN,17760.0,0.13547339,,0.13547339
6784,French Broad Elec Member Corp,NC,34599.0,0.12493501000000001,,0.12493501000000001
6784,French Broad Elec Member Corp,TN,966.0,0.12628558,,0.12628558
6804,Frontier Power Company,OH,8140.0,0.13726152,,0.13726152
6848,Fulton County Rural E M C,IN,4843.0,0.1292616,,0.1292616
6866,"G & K, Inc",AK,68.0,0.62797203,,0.62797203
6909,Gainesville Regional Utilities,FL,88391.0,0.13018337000000002,,0.13018337000000002
6915,Galena Electric Utility,AK,107.0,0.59240807,,0.59240807
6957,"Garkane Energy Coop, Inc",AZ,1186.0,0.10868568999999999,,0.10868568999999999
6957,"Garkane Energy Coop, Inc",UT,10620.0,0.10305997000000001,,0.10305997000000001
6950,Garland Light & Power Company,WY,1913.0,0.15292366999999998,,0.15292366999999998
7024,Gascosage Electric Coop,MO,8955.0,0.10024124000000001,,0.10024124000000001
7140,Georgia Power Co,GA,2277256.0,0.12385205,0.046728,0.046728
7174,Gibson Electric Members Corp,KY,2571.0,0.11887835000000002,,0.11887835000000002
7174,Gibson Electric Members Corp,TN,28952.0,0.11550743000000001,,0.11550743000000001
7262,"Glacier Electric Coop, Inc",MT,5962.0,0.10028242,,0.10028242
7264,"Glades Electric Coop, Inc",FL,13079.0,0.14128498,,0.14128498
7292,Glencoe Light & Power Comm,MN,2476.0,0.11022633000000003,,0.11022633000000003
56739,Gold Country Energy,AK,129.0,0.67611336,,0.67611336
7353,Golden Valley Elec Assn Inc,AK,39813.0,0.25131465,,0.25131465
7318,"Goldenwest Electric Coop, Inc",MT,801.0,0.11978794000000002,,0.11978794000000002
7318,"Goldenwest Electric Coop, Inc",ND,692.0,0.11578946999999998,,0.11578946999999998
7441,Goltry Public Works Authority,OK,145.0,0.13744076,,0.13744076
7460,Goodhue County Coop Elec Assn,MN,4856.0,0.13099975,,0.13099975
7424,Gowrie Municipal Utilities,IA,470.0,0.12540628,,0.12540628
7450,Grady Electric Membership Corp,GA,18708.0,0.1389401,,0.1389401
7442,Grafton Electric - (IA),IA,134.0,0.10110846999999999,,0.10110846999999999
7456,Graham County Electric Coop Inc,AZ,6609.0,0.12813585,,0.12813585
7484,"Grand Electric Coop, Inc",MT,13.0,0.125,,0.125
7484,"Grand Electric Coop, Inc",SD,4571.0,0.12493048,,0.12493048
7489,Grand Rapids Public Util Comm,MN,6062.0,0.10894510000000002,,0.10894510000000002
7563,Grand Valley Power,CO,16112.0,0.13697064,0.05937,0.05937
7558,Grayson Rural Electric Coop Corp,KY,14149.0,0.13784903999999998,0.06225,0.06225
7559,"Grayson-Collin Elec Coop, Inc",TX,59183.0,0.1144194,,0.1144194
38084,Great Lakes Energy Coop,MI,115907.0,0.15452327,,0.15452327
7601,Green Mountain Power Corp,VT,222757.0,0.20001197,0.0801,0.0801
7561,"Greenbelt Electric Coop, Inc",TX,3770.0,0.16585421,,0.16585421
7639,Greenville Utilities Comm,NC,61798.0,0.11216717,,0.11216717
7646,Greenwood CPW,SC,11293.0,0.08367218,,0.08367218
7651,Greenwood Utilities Comm,MS,7510.0,0.11073119000000001,,0.11073119000000001
7654,Greer Commission of Public Wks,SC,18444.0,0.12646482,,0.12646482
7090,GreyStone Power Corporation,GA,125898.0,0.10462826,,0.10462826
7716,Groton Dept of Utilities - (CT),CT,12203.0,0.1596062,,0.1596062
7743,Grundy Center Mun Light & Power,IA,1264.0,0.10461662000000001,,0.10461662000000001
7864,Grundy County Rural Elec Coop,IA,1675.0,0.13948399,,0.13948399
7720,"Grundy Electric Coop, Inc",IA,217.0,0.12507761,,0.12507761
7720,"Grundy Electric Coop, Inc",MO,5720.0,0.1280356,,0.1280356
7752,Guadalupe Valley Elec Coop Inc,TX,80023.0,0.10113792,,0.10113792
7891,Guernsey-Muskingum El Coop Inc,OH,14946.0,0.14462956999999999,,0.14462956999999999
7785,"Gulf Coast Electric Coop, Inc",FL,19382.0,0.13022906,,0.13022906
7801,Gulf Power Co,FL,412526.0,0.13376374,0.0784,0.0784
7787,Gunnison County Elec Assn.,CO,9566.0,0.17214880999999999,,0.17214880999999999
7827,Guntersville Electric Board,AL,4767.0,0.10848164,,0.10848164
7750,Guthrie County Rural E C A,IA,4631.0,0.1048018,,0.1048018
7870,H-D Electric Coop Inc,MN,8.0,0.14150943,,0.14150943
7870,H-D Electric Coop Inc,SD,2829.0,0.11092036000000001,,0.11092036000000001
8620,"HILCO Electric Cooperative, Inc.",TX,23353.0,0.10369268999999998,,0.10369268999999998
7887,Habersham Electric Membership Corp,GA,32749.0,0.12981697,,0.12981697
7908,Hagerstown Light Department,MD,14927.0,0.07877672399999999,,0.07877672399999999
7978,Halifax Electric Member Corp,NC,10554.0,0.14545284,,0.14545284
7979,Hamilton County Elec Coop Assn,TX,17942.0,0.10602790000000001,,0.10602790000000001
8034,Hancock-Wood Electric Coop Inc,OH,11276.0,0.14481137,,0.14481137
8122,Harlan Municipal Utilities - (IA),IA,2305.0,0.12565705,,0.12565705
11589,"Harney Electric Coop, Inc",NV,608.0,0.083798976,,0.083798976
11589,"Harney Electric Coop, Inc",OR,906.0,0.082418218,,0.082418218
8283,Harrison County Rrl Elec Coop,IA,2544.0,0.14169394999999999,,0.14169394999999999
8179,Harrison County Rural E M C,IN,22214.0,0.1179871,0.067484,0.067484
8192,"Harrison Rural Elec Assn, Inc",WV,6101.0,0.17775355999999995,,0.17775355999999995
8210,Hart Electric Member Corp,GA,28635.0,0.1217507,,0.1217507
8212,Hartford Electric,WI,6799.0,0.1123125,0.0341,0.0341
8276,Havana Power & Light Company,FL,1148.0,0.10916938,,0.10916938
8287,Hawaii Electric Light Co Inc,HI,75958.0,0.35165704,0.2993433333333333,0.2993433333333333
19547,Hawaiian Electric Co Inc,HI,273777.0,0.28744915,0.273526,0.273526
8307,Hawley Public Utilities Comm,MN,962.0,0.13408483999999998,,0.13408483999999998
8333,Haywood Electric Member Corp,GA,401.0,0.15820029,,0.15820029
8333,Haywood Electric Member Corp,NC,25702.0,0.14827301,,0.14827301
8333,Haywood Electric Member Corp,SC,9.0,0.16981132,,0.16981132
55982,Heart of Texas Electric Coop,TX,17024.0,0.089969094,,0.089969094
8319,Heartland Power Coop,IA,4319.0,0.11867711999999998,,0.11867711999999998
8319,Heartland Power Coop,MN,39.0,0.11161665,,0.11161665
59505,Heartland REMC,IN,17395.0,0.12785233,,0.12785233
16854,"Heartland Rural Elec Coop, Inc",KS,9424.0,0.1447909,,0.1447909
8366,Heber Light & Power Company,UT,11034.0,0.10194309,,0.10194309
8449,Henderson City Utility Comm,KY,10325.0,0.085039908,,0.085039908
8447,Hendricks County Rural E M C,IN,33427.0,0.12192629999999999,0.060548,0.060548
8466,Henry County Rural E M C,IN,9398.0,0.13521214,,0.13521214
8543,Hibbing Public Utilities Comm,MN,5688.0,0.17326845999999999,,0.17326845999999999
8566,High Plains Power Inc,WY,12337.0,0.13767485000000002,0.08183,0.08183
27058,"High West Energy, Inc",CO,646.0,0.15024706999999998,0.0535799999999999,0.0535799999999999
27058,"High West Energy, Inc",NE,1746.0,0.14696327,0.0535799999999999,0.0535799999999999
27058,"High West Energy, Inc",WY,5236.0,0.14201848,0.0535799999999999,0.0535799999999999
8570,Highline Electric Assn,CO,4969.0,0.12570371,,0.12570371
8570,Highline Electric Assn,NE,755.0,0.13085389,,0.13085389
8632,"Hill County Electric Coop, Inc",MT,3591.0,0.14094747,,0.14094747
8631,Hillsdale Board of Public Wks,MI,5116.0,0.12000929999999999,,0.12000929999999999
8700,Hohokam Irr & Drain Dist,AZ,1541.0,0.11916514999999998,,0.11916514999999998
8761,Holmes-Wayne Electric Coop Inc,OH,14370.0,0.13638735999999999,,0.13638735999999999
8764,"Holston Electric Coop, Inc",TN,25022.0,0.11387473,,0.11387473
8773,"Holy Cross Electric Assn, Inc",CO,48075.0,0.11665936000000002,0.0729,0.0729
19558,Homer Electric Assn Inc,AK,28236.0,0.28733666,,0.28733666
8830,Hood River Electric Coop,OR,3430.0,0.082870379,,0.082870379
8826,Hooversville Boro Elec Lgt Co,PA,645.0,0.13089503,,0.13089503
8786,Horry Electric Coop Inc,SC,73288.0,0.13775477,,0.13775477
8883,Houlton Water Company,ME,3918.0,0.11918224999999999,,0.11918224999999999
8898,Houston County Elec Coop Inc,TX,20502.0,0.1254244,,0.1254244
8911,Howard Electric Coop,MO,3429.0,0.15084275,,0.15084275
8924,Howard Greeley Rural P P D,NE,3751.0,0.11291646999999999,,0.11291646999999999
8934,"Howell-Oregon Elec Coop, Inc",MO,22173.0,0.11411201,,0.11411201
8966,Hudson Municipal Electric Utility,IA,818.0,0.14666131,,0.14666131
9000,Hughes Power & Light Co,AK,35.0,0.7111111099999999,,0.7111111099999999
8797,Hull Municipal Light Plant,MA,5765.0,0.16616610999999998,,0.16616610999999998
9128,Hurricane City Power,UT,6424.0,0.093661693,,0.093661693
9124,Hustisford Utilities,WI,1333.0,0.13380720000000002,0.0535,0.0535
9130,Hutchinson Utilities Comm,MN,6477.0,0.10175218,,0.10175218
9163,Hyrum City Corporation,UT,2986.0,0.09954620100000001,,0.09954620100000001
9188,"I-N-N Electric Coop, Inc",AK,178.0,0.66567568,,0.66567568
9186,"Idaho County L&P Coop Assn, Inc",ID,3719.0,0.1124751,,0.1124751
9191,Idaho Power Co,ID,470804.0,0.10076556,0.080254,0.080254
9191,Idaho Power Co,OR,13628.0,0.09185019200000001,0.080254,0.080254
9192,Igiugig Electric Company,AK,30.0,0.90531915,,0.90531915
9209,Illinois Rural Electric Coop,IL,10007.0,0.18288617,,0.18288617
9216,Imperial Irrigation District,CA,135828.0,0.12536746000000001,,0.12536746000000001
9246,"Indian Electric Coop, Inc",OK,14319.0,0.1097214,,0.1097214
9324,Indiana Michigan Power Co,IN,411748.0,0.14247968,0.029275,0.029275
9324,Indiana Michigan Power Co,MI,110852.0,0.15229279,0.029275,0.029275
9273,Indianapolis Power & Light Co,IN,450244.0,0.11317928999999999,,0.11317928999999999
9275,Indianola Municipal Utilities,IA,7377.0,0.12776699,0.0546666666666666,0.0546666666666666
8699,Inland Power & Light Company,ID,1850.0,0.08452946900000001,,0.08452946900000001
8699,Inland Power & Light Company,WA,37782.0,0.08414500999999999,,0.08414500999999999
18963,"Inside Passage Elec Coop, Inc",AK,1089.0,0.62883436,,0.62883436
9292,Inter County Energy Coop Corp,KY,25935.0,0.11297315,,0.11297315
9331,Intercounty Electric Coop Assn,MO,28626.0,0.11651192,,0.11651192
9336,Intermountain Rural Elec Assn,CO,151959.0,0.13053884,0.07382,0.07382
9417,Interstate Power and Light Co,IA,407849.0,0.16613443,0.0621666666666666,0.0621666666666666
9425,Iowa Lakes Electric Coop,IA,9358.0,0.12321394,,0.12321394
9416,Ipnatchiaq Electric Company,AK,50.0,0.67368421,,0.67368421
9431,Irwin Electric Membership Corp,GA,10669.0,0.13864338,,0.13864338
9475,Itasca-Mantrap Co-op Electrical Assn,MN,10760.0,0.123361,,0.123361
9422,J-A-C Electric Coop Inc,TX,4708.0,0.10685451,,0.10685451
9617,JEA,FL,429575.0,0.11206888,,0.11206888
9576,Jackson County Rural E M C - (IN),IN,23636.0,0.12959124,0.0742375,0.0742375
9590,"Jackson Electric Coop, Inc - (TX)",TX,14894.0,0.11132737000000001,,0.11132737000000001
8574,"Jackson Electric Coop, Inc - (WI)",WI,7562.0,0.1427977,,0.1427977
9601,Jackson Electric Member Corp - (GA),GA,214537.0,0.11435825,,0.11435825
9575,Jackson Energy Coop Corp - (KY),KY,48226.0,0.11401453999999998,,0.11401453999999998
9605,Jackson Purchase Energy Corporation,KY,25572.0,0.11836683,,0.11836683
9645,Jamestown Board of Public Util,NY,16223.0,0.08460859,,0.08460859
9665,Jasper County Rural E M C,IN,7383.0,0.12893173000000002,,0.12893173000000002
9668,"Jasper-Newton Elec Coop, Inc",TX,20565.0,0.11554581000000001,,0.11554581000000001
9666,Jay County Rural E M C,IN,5243.0,0.12658614,,0.12658614
9682,"Jefferson Davis Elec Coop, Inc",LA,8550.0,0.1034065,,0.1034065
9689,Jefferson Electric Member Corp,GA,32661.0,0.12289143,,0.12289143
9690,Jefferson Utilities,WI,3581.0,0.10818704,0.062,0.062
9699,"Jemez Mountains Elec Coop, Inc",NM,27614.0,0.13772261,,0.13772261
9726,Jersey Central Power & Lt Co,NJ,838418.0,0.128481,0.037027,0.037027
9750,"Jo-Carroll Energy, Inc",IL,17514.0,0.16688443,,0.16688443
9739,Joe Wheeler Elec Member Corp,AL,35440.0,0.11957111000000001,,0.11957111000000001
9777,Johnson City - (TN),TN,68442.0,0.11193797,,0.11193797
9778,Johnson County Rural E M C,IN,25568.0,0.12606958000000001,0.081562,0.081562
9837,Jones-Onslow Elec Member Corp,NC,73531.0,0.1178154,,0.1178154
9922,Jump River Electric Coop Inc,WI,8882.0,0.15998312,,0.15998312
9936,Juneau Utility Comm,WI,930.0,0.11271418999999999,0.0574999999999999,0.0574999999999999
10066,K C Electric Association,CO,3354.0,0.13095478,,0.13095478
10065,KBR Rural Public Power District,NE,3333.0,0.1295798,,0.1295798
10153,KEM Electric Coop Inc,ND,2959.0,0.12372018000000001,,0.12372018000000001
